97 293 3	293	0	1 
2 204 30 228 1605 37 14 30 127 22 30 2 95 654 44 294 1251 3	204	2	1 
672 12 77 368 293 4 368 181 1 672 12 77 97 97 4 368 181 3	293	2	4 
672 12 77 368 293 4 368 181 1 672 12 77 97 97 4 368 181 3	181	2	7 16 
672 12 77 368 293 4 368 181 1 672 12 77 97 97 4 368 181 3	181	2	7 16 
672 12 77 368 293 4 368 181 1 672 12 77 97 97 4 368 181 3	97	0	12 13 
35 450 4337 6 2 570 221 2615 586 18 659 52 17 30 114 709 17 3	570 221 2615 586	0	5 6 7 8 
2 293 30 431 743 1 2 181 30 2632 1 57 30 72 3124 25 39 3	293	2	1 
2 293 30 431 743 1 2 181 30 2632 1 57 30 72 3124 25 39 3	181	2	7 
2 293 30 431 743 1 2 181 30 2632 1 57 30 72 3124 25 39 3	3124	2	14 
164 2 598 25 22 173 2926 9 107 1063 1 12 29 208 1194 48 4066 3	598	0	2 
648 5 79 1006 1165 1 44 115 2 1055 342 5 2006 693 25 2 707 3	1055 342	1	9 10 
12 29 84 103 7 219 252 10 1055 1 313 10 2832 4 1375 10 1268 3	1055	1	8 
12 29 84 103 7 219 252 10 1055 1 313 10 2832 4 1375 10 1268 3	2832	1	12 
12 29 84 103 7 219 252 10 1055 1 313 10 2832 4 1375 10 1268 3	1268	1	16 
410 9 232 2080 5 2440 1 2 181 9 715 1 2 1970 637 4 3349 3	181	0	8 
410 9 232 2080 5 2440 1 2 181 9 715 1 2 1970 637 4 3349 3	1970	0	13 
2 1102 51 842 6 732 11 12 378 5 139 124 5 318 154 2156 2953 3	1102	0	1 
2 1102 51 842 6 732 11 12 378 5 139 124 5 318 154 2156 2953 3	2156 2953	0	15 16 
2990 4138 24 2 498 2642 10 32 4011 2207 4 44 249 16 1226 6 88 3	2990 4138	0	0 1 
2990 4138 24 2 498 2642 10 32 4011 2207 4 44 249 16 1226 6 88 3	2207	0	9 
22 9 2 2912 6 1006 646 293 15 39 646 1349 8 42 1022 13 3	1006 646 293	0	5 6 7 
113 2 486 314 407 1 35 118 45 102 62 3131 10 25 360 733 446 36	486 314	1	2 3 
113 2 486 314 407 1 35 118 45 102 62 3131 10 25 360 733 446 36	3131	2	11 
2 3428 81 27 3216 37 2 3891 2759 9 889 1872 4 2 2468 107 2258 3	3428	1	1 
2 3428 81 27 3216 37 2 3891 2759 9 889 1872 4 2 2468 107 2258 3	3891 2759	0	7 8 
37 2 129 171 53 2776 9 2 692 280 1653 1 3490 122 6 2 3575 3	1653	0	10 
35 131 82 7 416 28 2 745 71 553 5 104 247 35 87 1731 1530 3	745	0	7 
22 9 7 1031 204 4 119 27 97 37 44 141 5 77 61 604 385 3	204	0	4 
2 93 266 2 3510 46 45 46 10 16 9 2563 32 2579 65 16 550 3	3510	0	4 
12 73 889 139 124 159 49 93 10 76 6 154 2154 3728 18 2 3376 3	3728	0	13 
35 118 45 77 1179 3373 4 90 118 45 131 394 101 2 870 6 2311 3	1179 3373	2	4 5 
35 118 45 77 1179 3373 4 90 118 45 131 394 101 2 870 6 2311 3	2311	1	16 
78 1 2254 49 16 64 32 293 2412 19 99 559 3014 49 16 46 45 3	293	1	7 
12 73 889 139 124 10 7 107 342 1815 1 37 33 10 859 664 1357 3	1357	1	16 
12 82 5 542 86 235 252 157 90 679 407 124 20 2 1627 2125 1825 3	1627	1	14 
1513 14 73 27 2959 1 287 44 87 39 1555 4 42 1054 118 33 2275 3	1054	1	13 
42 770 4 12 78 1265 2 2690 1 2 2403 457 3282 1 4 79 1826 3	2690	0	7 
42 770 4 12 78 1265 2 2690 1 2 2403 457 3282 1 4 79 1826 3	2403 457 3282	0	10 11 12 
2 598 344 16 288 25 105 1 2 293 9 121 4 2 1653 9 789 36	598	0	1 
2 598 344 16 288 25 105 1 2 293 9 121 4 2 1653 9 789 36	293	0	9 
2 598 344 16 288 25 105 1 2 293 9 121 4 2 1653 9 789 36	1653	0	14 
97 1653 1 1280 6 39 2 2146 214 895 438 9 1591 2274 1013 18 2930 3	1653	0	1 
97 1653 1 1280 6 39 2 2146 214 895 438 9 1591 2274 1013 18 2930 3	214	0	8 
97 1653 1 1280 6 39 2 2146 214 895 438 9 1591 2274 1013 18 2930 3	895 438	2	9 10	
331 1 2429 584 2032 15 33 2232 13 2112 69 6 2784 852 8 1269 3	584 2032	0	3 4 
2 181 30 715 1 2 293 30 715 1 37 2 773 304 30 107 637 3	181	0	1 
2 181 30 715 1 2 293 30 715 1 37 2 773 304 30 107 637 3	293	0	6 
12 168 1902 82 7 372 20 1176 598 8 2 163 134 12 168 84 170 3	598	0	8 
28 2 831 35 1584 8 44 87 48 96 3809 131 298 2 204 30 1893 3	204	2	14 
12 82 84 7 859 544 5 2 2102 97 293 4 1759 6 309 7 618 3	293	0	10 
12 82 84 7 859 544 5 2 2102 97 293 4 1759 6 309 7 618 3	309 7 618	0	14 15 16 
12 145 64 195 2 3403 4 2 3750 3750 15 18 3365 3483 19 2706 36 13 3	3403	0	5 
12 145 64 195 2 3403 4 2 3750 3750 15 18 3365 3483 19 2706 36 13 3	3750 3750 15 18 3365 3483	0	8 9 10 11 12 13	
318 2 252 985 2194 159 2301 3094 20 2828 15 78 202 229 2828 3 13	252 985 2194	0	2 3 4 
318 2 252 985 2194 159 2301 3094 20 2828 15 78 202 229 2828 3 13	2301 3094 20 2828	0	6 7 8 9 
50 6 42 1676 298 30 2 1780 2753 1 7 926 2753 1790 14 30 2219 3	1780 2753	0	7 8 
50 6 42 1676 298 30 2 1780 2753 1 7 926 2753 1790 14 30 2219 3	926 2753 1790	0	11 12 13 
4226 596 1 35 82 5 542 48 1266 503 52 14 35 851 55 2 2292 87 3	2292	1	16 
12 29 791 5 104 2002 1 37 195 252 1 2 3065 118 45 29 42 224 3	2002	1	5 
12 29 791 5 104 2002 1 37 195 252 1 2 3065 118 45 29 42 224 3	3065	2	12 
2 142 68 12 395 35 87 2663 25 7 618 8 7 2762 190 5 2 849 3	618	2	10 
293 9 611 107 97 1 298 4237 12 2268 53 4496 6 1456 4186 8 319 1339 3	1456 4186	2	13 14 
10 121 1018 293 1425 1 16 29 2827 3618 2143 4 933 3558 67 7 997 282 3	1018 293	0	2 3 
62 628 1546 9 7 3309 1625 1 2 234 1790 1 4 7 97 1395 6 913 3	3309 1625	0	5 6 
62 628 1546 9 7 3309 1625 1 2 234 1790 1 4 7 97 1395 6 913 3	234 1790	0	9 10 
62 628 1546 9 7 3309 1625 1 2 234 1790 1 4 7 97 1395 6 913 3	1395 6 913	0	15 16 17 
62 628 1546 9 7 3309 1625 1 2 234 1790 1 4 7 97 1395 6 913 3	1546	0	2 
548 6 890 1 493 297 10 2198 1932 4 208 550 317 16 168 82 2 3798 3	2198 1932	0	7 8 
548 6 890 1 493 297 10 2198 1932 4 208 550 317 16 168 82 2 3798 3	3798	0	17 
77 32 293 5 139 1 143 7 1895 1 4 1559 124 20 7 1351 6 3459 3	293	1	2 
77 32 293 5 139 1 143 7 1895 1 4 1559 124 20 7 1351 6 3459 3	1351 6 3459	0	15 16 17 
17 9 198 369 28 2 264 427 17 21 18 1 4 57 9 72 935 1521 3	935 1521	0	16 17 
12 168 84 103 106 252 10 1268 4 17 9 50 6 42 1676 8 2 186 3	1268	1	7 
49 16 147 76 2512 2084 1 2107 31 1168 18 1443 20 2301 1 318 88 59 36	2512 2084	0	4 5 
49 16 147 76 2512 2084 1 2107 31 1168 18 1443 20 2301 1 318 88 59 36	2107	0	7 
49 16 147 76 2512 2084 1 2107 31 1168 18 1443 20 2301 1 318 88 59 36	1168 18 1443 20 2301	0	9 10 11 12 13 
35 1548 7 2693 2533 19 17 407 20 59 1353 70 67 153 17 7 2693 2207 3	2693 2533	2	3 4 
35 1548 7 2693 2533 19 17 407 20 59 1353 70 67 153 17 7 2693 2207 3	1353	1	10 
35 1548 7 2693 2533 19 17 407 20 59 1353 70 67 153 17 7 2693 2207 3	2693 2207	2	16 17 
2 3510 87 33 3068 1013 14 2 662 884 58 18 2 618 157 35 87 1047 3	3510	2	1 
2 3510 87 33 3068 1013 14 2 662 884 58 18 2 618 157 35 87 1047 3	662	2	8 
35 1688 1529 698 239 374 892 246 4 87 52 1618 20 2 1102 2399 4 181 3	1102 2399	0	14 15 
35 1688 1529 698 239 374 892 246 4 87 52 1618 20 2 1102 2399 4 181 3	181	0	17 
190 68 1 35 73 45 2236 2040 396 555 79 96 76 540 1195 3161 4 1762 3	1195 3161	0	14 15 
190 68 1 35 73 45 2236 2040 396 555 79 96 76 540 1195 3161 4 1762 3	1762	0	17 
42 415 628 9 41 410 3426 20 3875 1319 1 37 39 2 4295 24 4456 97 3	3426 20 3875 1319	0	6 7 8 9 
42 415 628 9 41 410 3426 20 3875 1319 1 37 39 2 4295 24 4456 97 3	4295	0	14 
2 1653 9 2797 4 2 3510 24 1720 1101 177 347 201 26 646 26 44 43 3	1653	2	1 
22 9 50 121 204 5 873 1625 48 59 37 33 7 97 204 10 3691 1625 3	1625	0	7 17 
22 9 50 121 204 5 873 1625 48 59 37 33 7 97 204 10 3691 1625 3	3691 1625	2	16 17 
2 293 30 33 107 2258 1 2 4474 87 1470 131 10 152 7 174 312 892 3	293	2	1 
2 293 30 33 107 2258 1 2 4474 87 1470 131 10 152 7 174 312 892 3	4474	2	8 
2 293 9 3482 1 37 33 91 206 96 55 16 77 25 7 97 1480 892 3	293	1	1 
1009 1 2 293 9 97 1 2 221 9 150 4 44 29 7 1672 913 267 3	293	0	3 
1009 1 2 293 9 97 1 2 221 9 150 4 44 29 7 1672 913 267 3	221	0	8 
1009 1 2 293 9 97 1 2 221 9 150 4 44 29 7 1672 913 267 3	913 267	0	16 17 
17 9 2 359 6 204 5 357 98 230 361 4 29 7 692 1 4308 1055 3	1055	0	17 
52 49 16 147 7 354 1 2095 1546 25 3938 1 139 449 10 2 4269 4160 3	1546	0	8 
52 49 16 147 7 354 1 2095 1546 25 3938 1 139 449 10 2 4269 4160 3	4269 4160	0	16 17 
164 2 3143 4 1653 87 121 1 2 293 4 181 119 29 84 7 244 206 3	3143	0	2 
164 2 3143 4 1653 87 121 1 2 293 4 181 119 29 84 7 244 206 3	1653	0	4 
164 2 3143 4 1653 87 121 1 2 293 4 181 119 29 84 7 244 206 3	293	2	9 
164 2 3143 4 1653 87 121 1 2 293 4 181 119 29 84 7 244 206 3	181	2	11 
35 87 8 231 6 293 4 2683 18 22 997 6 1006 1165 18 606 2058 427 3	293	1	5 
2 1597 18 2 1625 9 2589 97 20 1955 4 880 2197 4 44 46 45 3779 3	1955	0	9 
2 1597 18 2 1625 9 2589 97 20 1955 4 880 2197 4 44 46 45 3779 3	880 2197	0	11 12 
2 1597 18 2 1625 9 2589 97 20 1955 4 880 2197 4 44 46 45 3779 3	1597 18 2 1625	0	1 2 3 4 
39 2 3161 4 2870 87 1733 1 2 2345 30 1236 2919 4 2 2198 30 1555 524	3161	0	2 
39 2 3161 4 2870 87 1733 1 2 2345 30 1236 2919 4 2 2198 30 1555 524	2870	0	4 
39 2 3161 4 2870 87 1733 1 2 2345 30 1236 2919 4 2 2198 30 1555 524	2345	0	9 
39 2 3161 4 2870 87 1733 1 2 2345 30 1236 2919 4 2 2198 30 1555 524	2198	0	15 
39 8 39 1 22 3092 2312 1964 899 50 6 42 628 2615 1165 8 2 186 3	2615	0	13 
64 724 86 1529 452 28 7 342 2609 65 35 29 444 86 996 17 4195 4424 3	1529	2	3 
12 40 952 4208 5 39 6 42 361 10 7 204 5 139 10 789 1346 293 3	1346 293	0	16 17 
12 29 208 84 1979 37 61 451 1205 2932 8 61 2654 1555 4 645 1268 2292 3	1268 2292	0	16 17 
164 2 293 30 715 1 17 30 45 645 15 298 33 1093 1242 467 13 3	293	0	2 
12 1515 5 1223 7 2615 892 23 99 888 3782 1 70 30 2633 25 2615 1140 3	888 3782	0	9 10 
2937 28 1882 995 639 1 888 995 2843 3508 13 5 77 7 97 1201 1495 3	3508	1	9 
2 913 9 232 97 1 2 3415 24 232 2416 1 567 20 2 1126 3400 1529 3	913	0	1 
2 913 9 232 97 1 2 3415 24 232 2416 1 567 20 2 1126 3400 1529 3	3415	0	7 
2 913 9 232 97 1 2 3415 24 232 2416 1 567 20 2 1126 3400 1529 3	3400 1529	0	16 17 
1672 1991 293 8 1031 19 298 7 398 3693 19 173 4076 3467 1 37 181 1749 3	1991 293	0	1 2 
1672 1991 293 8 1031 19 298 7 398 3693 19 173 4076 3467 1 37 181 1749 3	181	2	16 
740 9 7 264 2529 892 1 20 7 1735 288 5 17 1 2 1970 9 121 3	1970	0	15 
17 30 354 4 880 1 37 12 222 45 249 17 174 1760 18 158 1872 1991 3	1991	2	17 
17 2208 1101 8 4 1003 10 7 618 8 2 404 2797 1 2560 698 25 3948 3	698	2	15 
17 2208 1101 8 4 1003 10 7 618 8 2 404 2797 1 2560 698 25 3948 3	1003	2	5 
17 2208 1101 8 4 1003 10 7 618 8 2 404 2797 1 2560 698 25 3948 3	618	2	8 
2 1257 1 2 2292 2418 1 293 1 4 131 39 2 3964 24 39 1065 1136 3	1257	0	1 
2 1257 1 2 2292 2418 1 293 1 4 131 39 2 3964 24 39 1065 1136 3	2292 2418	0	4 5 
2 1257 1 2 2292 2418 1 293 1 4 131 39 2 3964 24 39 1065 1136 3	293	0	7 
2 1257 1 2 2292 2418 1 293 1 4 131 39 2 3964 24 39 1065 1136 3	3964	0	13 
2 312 6 293 25 22 892 2223 23 1170 262 1506 344 22 204 7 498 163 36	312 6 293	0	1 2 3 
2 312 6 293 25 22 892 2223 23 1170 262 1506 344 22 204 7 498 163 36	262 1506	0	10 11 
49 16 165 245 10 7 121 1546 25 7 1672 221 1 139 5 1528 3368 21 36	1546	0	7 
49 16 165 245 10 7 121 1546 25 7 1672 221 1 139 5 1528 3368 21 36	221	0	11 
22 173 204 889 2805 42 1744 4 16 247 77 7 244 6 293 10 32 257 3	293	0	14 
22 173 204 889 2805 42 1744 4 16 247 77 7 244 6 293 10 32 257 3	257	0	17 
42 361 4 12 1194 656 1353 4 7 1555 1 54 584 1102 25 3771 142 280 3	1353	0	6 
42 361 4 12 1194 656 1353 4 7 1555 1 54 584 1102 25 3771 142 280 3	1102	0	13 
17 21 3856 264 4 14 1358 5 41 4261 14 9 1093 2529 4 1735 1 131 3	4261	0	9 
17 9 1471 14 72 50 8 2 892 51 91 494 53 31 304 20 1136 2181 3	1136 2181	2	16 17 
35 87 1847 35 73 29 1255 309 8 1 37 1665 1292 5 29 7 463 718 3	718	0	17 
121 913 1014 1 4210 9 709 2 221 1 4 2 234 2456 9 7 121 447 3	913 1014	0	1 2 
121 913 1014 1 4210 9 709 2 221 1 4 2 234 2456 9 7 121 447 3	4210	0	4 
121 913 1014 1 4210 9 709 2 221 1 4 2 234 2456 9 7 121 447 3	234 2456	0	12 13 
121 913 1014 1 4210 9 709 2 221 1 4 2 234 2456 9 7 121 447 3	221	1	8 
2 3573 1814 3009 1879 4 2 907 30 1315 33 26 114 1310 26 8 2 429 3	3573 1814	2	1 2 
2 3573 1814 3009 1879 4 2 907 30 1315 33 26 114 1310 26 8 2 429 3	907	2	7 
2 3573 1814 3009 1879 4 2 907 30 1315 33 26 114 1310 26 8 2 429 3	1879	2	4 
2 3128 4 3066 2148 24 7 1803 6 1955 4 1592 70 572 3283 8 32 1236 3	3128	0	1 
2 3128 4 3066 2148 24 7 1803 6 1955 4 1592 70 572 3283 8 32 1236 3	3066 2148	0	3 4 
2 3128 4 3066 2148 24 7 1803 6 1955 4 1592 70 572 3283 8 32 1236 3	1955	0	9 
2 3128 4 3066 2148 24 7 1803 6 1955 4 1592 70 572 3283 8 32 1236 3	1592	0	11 
2 2742 910 1970 9 107 2792 1 2 1256 2090 9 715 4 2 181 9 121 3	2742 910 1970	0	1 2 3 
2 2742 910 1970 9 107 2792 1 2 1256 2090 9 715 4 2 181 9 121 3	2090	0	10 
2 2742 910 1970 9 107 2792 1 2 1256 2090 9 715 4 2 181 9 121 3	181	0	15 
4079 1 9 7 107 4341 1338 124 5 908 869 293 1 4 869 181 26 114 3	869 293	0	10 11 
4079 1 9 7 107 4341 1338 124 5 908 869 293 1 4 869 181 26 114 3	181	0	15 
17 21 328 5 77 7 618 10 7 334 248 4 16 46 45 77 3918 59 3	618	0	6 
2 293 30 656 1 4 2 181 30 2317 4 1052 1 37 33 4242 31 2621 3	293	0	1 
2 293 30 656 1 4 2 181 30 2317 4 1052 1 37 33 4242 31 2621 3	181	0	7 
26 552 26 42 765 2475 56 1794 28 2 307 7 1813 1463 5 2980 101 59 3	1813	2	12 
26 552 26 42 765 2475 56 1794 28 2 307 7 1813 1463 5 2980 101 59 3	307	1	10 
42 3239 450 69 5 4208 142 246 10 42 1002 4 12 119 45 423 2 293 3	293	0	17 
16 43 336 77 85 2870 709 49 635 151 17 105 4 305 17 5 76 2819 36	2870	2	5 
16 43 336 77 85 2870 709 49 635 151 17 105 4 305 17 5 76 2819 36	2819	1	17 
2 2412 2693 1188 9 725 4 462 2 129 14 12 168 82 25 22 221 537 3	2693 1188	0	2 3 
2 2412 2693 1188 9 725 4 462 2 129 14 12 168 82 25 22 221 537 3	221 537	0	16 17 
2 204 9 7 2926 70 433 11 540 1932 4 913 1099 2368 8 7 3269 1653 3	204	0	1 
2 204 9 7 2926 70 433 11 540 1932 4 913 1099 2368 8 7 3269 1653 3	1932	0	9 
2 204 9 7 2926 70 433 11 540 1932 4 913 1099 2368 8 7 3269 1653 3	913	0	11 
2 204 9 7 2926 70 433 11 540 1932 4 913 1099 2368 8 7 3269 1653 3	1653	0	17 
2 204 9 7 2926 70 433 11 540 1932 4 913 1099 2368 8 7 3269 1653 3	1099	0	12 
65 213 407 8 47 806 88 1560 5 527 61 4353 1 4 110 1548 10 88 3	1560	1	7 
49 12 553 5 586 20 7 2747 1016 4 2050 693 12 311 139 59 8 2024 3	1016	2	8 
49 12 553 5 586 20 7 2747 1016 4 2050 693 12 311 139 59 8 2024 3	693	2	11 
1291 464 743 2135 283 25 66 1161 175 20 93 50 1014 927 25 66 299 175 3	2135	2	3 
12 46 1289 5 542 5 27 2663 2613 49 16 24 245 5 27 7 173 2529 3	2613	0	8 
2 1158 57 78 1087 1254 2 3426 20 1092 1353 15 603 7 173 2673 13 3	1158	1	1 
2 1158 57 78 1087 1254 2 3426 20 1092 1353 15 603 7 173 2673 13 3	3426	1	7 
2 1158 57 78 1087 1254 2 3426 20 1092 1353 15 603 7 173 2673 13 3	1092 1353	1	9 10 
2 2084 3870 9 232 656 4 2 3662 3007 3970 20 3408 30 59 6 22 144 3	3662 3007 3970 20 3408	0	8 9 10 11 12 
2 2084 3870 9 232 656 4 2 3662 3007 3970 20 3408 30 59 6 22 144 3	2084 3870	0	1 2 
2 3846 4 3959 26 365 2450 9 7 1031 4 858 874 5 7 109 2211 1546 3	3846 4 3959	0	1 2 3 
2 3846 4 3959 26 365 2450 9 7 1031 4 858 874 5 7 109 2211 1546 3	1546	0	17 
2 3439 232 1126 1 1044 18 2 624 1 3030 18 2 669 4 2150 8 348 3	3439	0	1 
517 1 37 718 1 35 87 59 6 1762 15 70 87 78 3490 3243 13 3	1762	2	9 
35 87 2663 669 4 2 3131 3238 351 913 4 381 1104 18 681 4 42 310 3	3131	2	6 
35 87 2663 669 4 2 3131 3238 351 913 4 381 1104 18 681 4 42 310 3	351 913	1	8 9 
35 87 2663 669 4 2 3131 3238 351 913 4 381 1104 18 681 4 42 310 3	381 1104	1	11 12 
35 87 2663 669 4 2 3131 3238 351 913 4 381 1104 18 681 4 42 310 3	669	1	3 
2 698 51 629 2399 4 2 1426 1179 342 9 7 2850 36 85 10 75 21 3	698	0	1 
2 698 51 629 2399 4 2 1426 1179 342 9 7 2850 36 85 10 75 21 3	1426 1179 342	0	7 8 9 
35 611 67 77 76 6 2 1055 2292 4 44 24 107 2315 1993 4 107 2258 3	1055 2292	0	7 8 
35 611 67 77 76 6 2 1055 2292 4 44 24 107 2315 1993 4 107 2258 3	1993	0	14 
2 913 4 1353 1351 24 3175 4 222 45 718 5 318 2 3565 31 618 3176 3	913	0	1 
2 913 4 1353 1351 24 3175 4 222 45 718 5 318 2 3565 31 618 3176 3	1353	0	3 
2 913 4 1353 1351 24 3175 4 222 45 718 5 318 2 3565 31 618 3176 3	3565	0	14 
2 913 4 1353 1351 24 3175 4 222 45 718 5 318 2 3565 31 618 3176 3	618 3176	0	16 17 
12 311 917 952 17 10 7 342 1815 159 17 585 4 2277 1004 4 354 181 3	1004	0	14 
12 311 917 952 17 10 7 342 1815 159 17 585 4 2277 1004 4 354 181 3	181	0	17 
2484 2 924 9 232 57 4 47 2196 42 213 64 35 24 171 6 56 213 3	924	0	2 
2 181 30 2929 1 4 2 1128 6 349 1778 153 10 7 337 96 1127 1546 3	181	1	1 
2 181 30 2929 1 4 2 1128 6 349 1778 153 10 7 337 96 1127 1546 3	349 1778	2	9 10 
2 181 30 2929 1 4 2 1128 6 349 1778 153 10 7 337 96 1127 1546 3	1546	2	17 
12 168 82 2 1168 20 1955 1597 1 1168 20 233 2123 1597 1 4 3775 1168 3	1168 20 1955 1597	1	4 5 6 7 
12 168 82 2 1168 20 1955 1597 1 1168 20 233 2123 1597 1 4 3775 1168 3	1168 20 233 2123 1597	1	9 10 11 12 13 
12 168 82 2 1168 20 1955 1597 1 1168 20 233 2123 1597 1 4 3775 1168 3	3775 1168	1	16 17 
3161 24 1429 177 66 220 172 4 2 486 1932 24 223 66 290 4 66 367 3	3161	1	0 
3161 24 1429 177 66 220 172 4 2 486 1932 24 223 66 290 4 66 367 3	486 1932	1	9 10 
77 2 1814 4 7 3927 15 3889 2207 13 10 66 236 4 16 165 1191 3	1814	0	2 
77 2 1814 4 7 3927 15 3889 2207 13 10 66 236 4 16 165 1191 3	3927 15 3889 2207 13	0	5 6 7 8 9 
12 1671 58 1155 3891 4 29 326 5 143 7 204 8 1060 5 2269 42 1201 2949 3	3891	1	4 
1155 8 1 2 1653 2208 17 1 37 25 32 1468 1 17 21 7 107 2584 304 3	1653	0	4 
52 12 168 208 336 84 5 588 1247 1 37 12 168 82 17 1511 7 219 252 3	1511	1	15 
16 238 29 2 3886 3396 70 9 59 6 22 144 4 2 1169 1529 2809 10 2311 3	3886 3396	0	4 5 
16 238 29 2 3886 3396 70 9 59 6 22 144 4 2 1169 1529 2809 10 2311 3	1169 1529 2809	0	14 15 16 
16 238 29 2 3886 3396 70 9 59 6 22 144 4 2 1169 1529 2809 10 2311 3	2311	0	18 
3939 161 5 27 7 637 1070 20 1672 293 4 7 2098 19 49 33 2218 19 1653 3	293	0	9 
3939 161 5 27 7 637 1070 20 1672 293 4 7 2098 19 49 33 2218 19 1653 3	1653	0	18 
2 293 30 145 97 1 12 82 2 2136 1814 4 17 30 50 6 2 129 294 3	293	0	1 
2 293 30 145 97 1 12 82 2 2136 1814 4 17 30 50 6 2 129 294 3	2136 1814	0	9 10 
65 47 679 118 1 47 30 1588 5 104 7 3043 4 3259 159 119 45 143 3259 3	3043 4 3259	1	11 12 13 
65 47 679 118 1 47 30 1588 5 104 7 3043 4 3259 159 119 45 143 3259 3	3259	1	13 18 
1799 10 1473 525 1 33 67 1799 1 2 204 2877 41 2904 1542 5 193 2 360 3	204	0	10 
65 170 59 10 7 354 1055 1 12 64 7 354 3143 26 114 26 107 97 293 3	1055	0	6 
65 170 59 10 7 354 1055 1 12 64 7 354 3143 26 114 26 107 97 293 3	3143	0	12 
65 170 59 10 7 354 1055 1 12 64 7 354 3143 26 114 26 107 97 293 3	293	0	18 
3534 1 2 924 1 9 404 1245 8 2 460 618 2402 1167 26 44 210 4 139 3	924	0	3 
1043 913 267 1 2519 598 1 1063 1159 4 41 2910 1 3509 1102 259 101 526 124 3	913 267	0	1 2 
1043 913 267 1 2519 598 1 1063 1159 4 41 2910 1 3509 1102 259 101 526 124 3	598	0	5 
1043 913 267 1 2519 598 1 1063 1159 4 41 2910 1 3509 1102 259 101 526 124 3	1159	0	8 
1043 913 267 1 2519 598 1 1063 1159 4 41 2910 1 3509 1102 259 101 526 124 3	1102	0	14 
35 118 45 131 102 7 1102 1 26 62 3131 1187 195 2 2292 4 2 486 1932 3	1102	1	6 
35 118 45 131 102 7 1102 1 26 62 3131 1187 195 2 2292 4 2 486 1932 3	486 1932	1	17 18 
35 118 45 131 102 7 1102 1 26 62 3131 1187 195 2 2292 4 2 486 1932 3	3131	0	10 
35 118 45 131 102 7 1102 1 26 62 3131 1187 195 2 2292 4 2 486 1932 3	2292	1	14 
95 6 39 1 22 204 9 4501 33 4501 1735 1 26 1806 23 2872 21 1920 284 3	204	2	5 
35 2708 18 2 997 6 2698 21 2 204 854 354 1 20 89 1279 1731 61 3268 3	204	0	9 
35 2708 18 2 997 6 2698 21 2 204 854 354 1 20 89 1279 1731 61 3268 3	3268	0	18 
12 82 5 412 42 618 20 7 1812 248 6 461 4 2 181 30 2459 41 4301 3	181	2	14 
12 82 5 412 42 618 20 7 1812 248 6 461 4 2 181 30 2459 41 4301 3	618	2	5 
2 858 4012 30 715 26 30 2 2283 4190 4 2 1955 3772 37 2 4403 30 3717 3	858 4012	0	1 2 
2 858 4012 30 715 26 30 2 2283 4190 4 2 1955 3772 37 2 4403 30 3717 3	2283 4190	0	8 9 
2 858 4012 30 715 26 30 2 2283 4190 4 2 1955 3772 37 2 4403 30 3717 3	1955 3772	0	12 13 
2 858 4012 30 715 26 30 2 2283 4190 4 2 1955 3772 37 2 4403 30 3717 3	4403	2	16 
57 9 78 107 746 2177 4 57 43 27 7 1952 718 8 309 293 25 1700 252 3	2177	2	5 
57 9 78 107 746 2177 4 57 43 27 7 1952 718 8 309 293 25 1700 252 3	293	1	15 
57 9 78 107 746 2177 4 57 43 27 7 1952 718 8 309 293 25 1700 252 3	718	2	12 
2 2661 1049 1306 18 659 1524 51 3676 97 1201 8 214 1 4 2036 1 644 1656 3	214	0	12 
2 2661 1049 1306 18 659 1524 51 3676 97 1201 8 214 1 4 2036 1 644 1656 3	2661 1049 1306	0	1 2 3 
17 9 52 328 5 77 7 2055 25 7 197 204 8 1807 20 7 246 21 967 3	2055	0	7 
12 29 208 206 1265 2438 1632 1886 31 7 2626 4150 19 4 22 1813 3655 229 2738 3	1632 1886	0	6 7 
12 29 208 206 1265 2438 1632 1886 31 7 2626 4150 19 4 22 1813 3655 229 2738 3	2626 4150	0	10 11 
12 29 208 206 1265 2438 1632 1886 31 7 2626 4150 19 4 22 1813 3655 229 2738 3	1813	0	15 
35 87 107 1484 23 80 97 2 293 30 18 62 95 416 103 18 7 654 280 3	293	0	8 
35 29 84 5 22 204 123 252 1 4 232 29 121 293 1 913 1 4 181 3	293	0	13 
35 29 84 5 22 204 123 252 1 4 232 29 121 293 1 913 1 4 181 3	913	0	15 
35 29 84 5 22 204 123 252 1 4 232 29 121 293 1 913 1 4 181 3	181	0	18 
33 7 1478 1625 1434 1 37 97 10 7 457 534 4 1566 645 354 1228 169 1055 3	1055	0	18 
12 952 2 3319 4 3983 1790 4 2 1966 18 2494 87 7 789 283 5 2 1546 36	3319	0	3 
12 952 2 3319 4 3983 1790 4 2 1966 18 2494 87 7 789 283 5 2 1546 36	3983 1790	0	5 6 
12 952 2 3319 4 3983 1790 4 2 1966 18 2494 87 7 789 283 5 2 1546 36	1966 18 2494	0	9 10 11 
12 952 2 3319 4 3983 1790 4 2 1966 18 2494 87 7 789 283 5 2 1546 36	1546	1	18 
2983 76 1524 624 2 892 87 559 1126 1 37 2 296 849 9 171 6 2 1917 3	296 849	0	12 13 
49 16 147 7 1796 1480 2926 14 51 121 293 4 715 181 1 22 9 2 204 3	293	0	10 
49 16 147 7 1796 1480 2926 14 51 121 293 4 715 181 1 22 9 2 204 3	181	0	13 
