711 337 36	337	0	1 
44 202 14 22 40 3196 2 1660 18 2 341 562 15 12 46 45 147 636 192 37 1080 13 3	341 562	1	10 11 
12 971 10 842 906 4 2 3246 789 1 26 114 26 2 206 6 2 316 798 4 855 2969 3	906	1	4 
12 971 10 842 906 4 2 3246 789 1 26 114 26 2 206 6 2 316 798 4 855 2969 3	3246 789	1	7 8 
12 971 10 842 906 4 2 3246 789 1 26 114 26 2 206 6 2 316 798 4 855 2969 3	798	0	18 
12 971 10 842 906 4 2 3246 789 1 26 114 26 2 206 6 2 316 798 4 855 2969 3	855 2969	0	20 21 
12 1045 22 2217 206 4 2 1000 68 1986 45 142 26 191 26 44 202 17 40 48 64 85 385	1000 68	2	7 8 
42 2826 4 2741 29 808 7 230 276 346 4 17 1184 437 14 136 45 1108 7 1322 178 481 3	178 481	1	20 21 
17 51 39 2 470 14 24 957 10 478 4 49 33 44 24 348 5 27 461 1152 2 508 3	470	0	4 
42 943 435 405 53 7 132 4 7 616 113 313 17 4 17 544 186 2991 5 7 1655 1300 36	943	2	1 
12 63 1064 1026 26 135 10 839 26 12 73 5 271 7 54 2801 164 6 339 7 257 769 3	839	2	7 
17 9 505 18 553 1 4 1331 245 82 598 163 1260 1 31 87 112 5 27 1030 2837 63 3	553	2	4 
17 9 505 18 553 1 4 1331 245 82 598 163 1260 1 31 87 112 5 27 1030 2837 63 3	1331	2	7 
113 14 12 956 5 401 8 42 199 2768 167 5 77 88 5 2371 14 2 1660 30 173 1713 3	1660	1	18 
2 1451 1660 10 2 66 2669 4 58 1472 30 2 93 50 211 10 810 18 2 1098 2967 1165 3	1451 1660	1	1 2 
22 412 1272 5 1876 872 344 2 748 495 82 84 1750 138 267 4 2 341 562 1750 106 267 3	748 495	2	8 9 
22 412 1272 5 1876 872 344 2 748 495 82 84 1750 138 267 4 2 341 562 1750 106 267 3	341 562	2	17 18 
1438 205 2 789 57 24 85 182 2531 4 65 2 789 653 1091 124 4 1728 1 44 219 1763 3	789	1	3 12 
1438 205 2 789 57 24 85 182 2531 4 65 2 789 653 1091 124 4 1728 1 44 219 1763 3	789	1	3 12 
8 790 1 39 2 287 757 18 716 4 3257 378 17 135 1149 5 507 595 259 1244 4 2183 3	716	0	8 
8 790 1 39 2 287 757 18 716 4 3257 378 17 135 1149 5 507 595 259 1244 4 2183 3	3257	0	10 
16 43 131 391 7 2919 394 301 847 4 391 91 2871 922 351 14 16 1155 43 33 27 242 3	2919 394 301	0	5 6 7 
16 43 131 391 7 2919 394 301 847 4 391 91 2871 922 351 14 16 1155 43 33 27 242 3	351	0	14 
37 5 27 1586 1 12 46 45 115 42 508 10 437 64 1434 1893 4 1159 277 875 4 1596 3	1596	1	21 
37 5 27 1586 1 12 46 45 115 42 508 10 437 64 1434 1893 4 1159 277 875 4 1596 3	1434 1893	1	14 15 
37 5 27 1586 1 12 46 45 115 42 508 10 437 64 1434 1893 4 1159 277 875 4 1596 3	1159 277 875	1	17 18 19 
12 82 2 646 1448 69 1096 432 118 33 104 2 886 1602 718 17 9 7 2357 257 3170 508 3	646	2	3 
12 82 2 646 1448 69 1096 432 118 33 104 2 886 1602 718 17 9 7 2357 257 3170 508 3	886 1602	2	12 13 
12 78 579 2 453 14 42 2486 919 1227 949 69 5 391 473 231 18 17 23 214 2 2778 301 3	473 231	0	14 15 
12 78 579 2 453 14 42 2486 919 1227 949 69 5 391 473 231 18 17 23 214 2 2778 301 3	2778 301	1	21 22 
12 82 245 166 2249 4 84 1721 2415 23 2 2767 4 2 2434 719 1218 552 14 87 217 107 2602 3	1218 552	2	16 17 
12 387 2 289 1162 1472 920 1647 172 3423 137 16 115 2 3157 4 137 16 213 32 874 65 2416 3	3157	1	14 
12 387 777 2 1162 1608 73 27 341 1 37 17 9 847 1535 58 49 16 24 1607 20 7 922 3	1162 1608	0	4 5 
44 78 29 7 732 190 160 95 79 1472 15 12 29 438 397 71 173 115 2 1096 845 3356 13 3	190 160	0	5 6 
2 1984 2703 266 2210 266 2120 9 121 15 12 131 285 17 5 2 572 23 1526 13 19 767 1768 36	1984 2703 266 2210 266 2120	0	1 2 3 4 5 6 
12 82 1494 17 28 7 573 1690 545 4 490 17 5 61 190 625 5 143 59 55 2 409 30 3	190 625	1	14 15 
18 42 3077 2930 12 73 217 115 2 3225 12 73 115 41 1443 1599 127 12 118 45 64 2 3225 3	3225	2	9 22 
18 42 3077 2930 12 73 217 115 2 3225 12 73 115 41 1443 1599 127 12 118 45 64 2 3225 3	1443 1599	1	14 15 
18 42 3077 2930 12 73 217 115 2 3225 12 73 115 41 1443 1599 127 12 118 45 64 2 3225 3	3225	2	9 22 
12 1030 29 82 17 10 53 7 3492 4 449 12 29 82 41 570 20 17 50 534 59 6 1660 3	1660	1	22 
12 83 951 107 1692 20 42 2379 1422 1 12 64 2 842 470 1 12 140 2 473 231 105 1319 3	842 470	0	13 14 
12 83 951 107 1692 20 42 2379 1422 1 12 64 2 842 470 1 12 140 2 473 231 105 1319 3	473 231 105 1319	0	19 20 21 22 
17 30 107 357 5 67 914 58 4 115 164 17 118 33 155 191 5 77 166 5 2 1162 1608 3	1162 1608	0	21 22 
17 30 107 357 5 67 914 58 4 115 164 17 118 33 155 191 5 77 166 5 2 1162 1608 3	115	0	9 
29 82 123 796 2078 1472 1712 4 1752 191 162 319 203 5 115 39 14 121 906 4 770 1 672 3	906	2	18 
29 82 123 796 2078 1472 1712 4 1752 191 162 319 203 5 115 39 14 121 906 4 770 1 672 3	770	2	20 
29 82 123 796 2078 1472 1712 4 1752 191 162 319 203 5 115 39 14 121 906 4 770 1 672 3	2078	2	4 
131 52 1 12 64 667 180 346 1 52 17 30 849 14 57 9 7 907 137 12 43 3432 473 3	907	0	17 
131 52 1 12 64 667 180 346 1 52 17 30 849 14 57 9 7 907 137 12 43 3432 473 3	473	0	22 
131 52 1 12 64 667 180 346 1 52 17 30 849 14 57 9 7 907 137 12 43 3432 473 3	346	1	7 
44 869 69 7 341 68 354 254 1 37 61 30 7 3017 8 2 943 872 1 17 118 45 1121 3	943	2	16 
65 16 294 1201 275 16 87 3022 5 414 71 30 8 208 363 4 118 33 111 55 44 87 382 3	1201 275	2	3 4 
12 64 158 739 215 95 371 4 16 43 536 32 794 5 27 903 1734 20 2 371 739 26 114 3	739	0	3 20 
12 64 158 739 215 95 371 4 16 43 536 32 794 5 27 903 1734 20 2 371 739 26 114 3	371	2	6 19 
12 64 158 739 215 95 371 4 16 43 536 32 794 5 27 903 1734 20 2 371 739 26 114 3	371 739	1	19 20 
17 51 3154 98 2 655 5 77 7 54 3347 85 267 4 5 1276 2 946 358 1956 18 2 1767 36	3347	2	10 
17 51 3154 98 2 655 5 77 7 54 3347 85 267 4 5 1276 2 946 358 1956 18 2 1767 36	946 358 1956	2	17 18 19 
17 51 3154 98 2 655 5 77 7 54 3347 85 267 4 5 1276 2 946 358 1956 18 2 1767 36	1767	2	22 
310 1 42 1953 1697 14 2 2801 21 2846 9 7 440 1763 15 65 16 321 31 524 2 1801 13 3	2846	2	9 
310 1 42 1953 1697 14 2 2801 21 2846 9 7 440 1763 15 65 16 321 31 524 2 1801 13 3	1801	1	21 
17 119 27 7 542 1227 49 17 73 29 1453 198 906 4 99 2866 3310 73 29 3382 660 6 2963 3	198 906	2	11 12 
17 119 27 7 542 1227 49 17 73 29 1453 198 906 4 99 2866 3310 73 29 3382 660 6 2963 3	2866 3310	2	15 16 
17 119 27 7 542 1227 49 17 73 29 1453 198 906 4 99 2866 3310 73 29 3382 660 6 2963 3	3382	0	19 
17 119 27 7 542 1227 49 17 73 29 1453 198 906 4 99 2866 3310 73 29 3382 660 6 2963 3	2963	2	22 
42 241 409 20 17 38 2 1057 6 231 848 943 160 9 33 67 2198 3095 164 17 21 7 1733 3	943 160	2	11 12 
12 115 3187 39 2 68 1 70 9 7 121 301 10 468 71 9 98 1141 19 2788 4 1429 2199 3	3187	0	2 
12 115 3187 39 2 68 1 70 9 7 121 301 10 468 71 9 98 1141 19 2788 4 1429 2199 3	301	0	11 
1076 73 326 10 76 608 1 2 789 383 73 326 18 17 21 196 1 64 2 2477 1543 4 3099 3	1076	2	0 
1076 73 326 10 76 608 1 2 789 383 73 326 18 17 21 196 1 64 2 2477 1543 4 3099 3	789 383	2	8 9 
1076 73 326 10 76 608 1 2 789 383 73 326 18 17 21 196 1 64 2 2477 1543 4 3099 3	2477 1543	2	19 20 
12 1465 64 2 1596 185 37 680 7 824 14 1591 1596 575 169 173 259 595 8 501 6 42 744 3	1596 185	0	4 5 
12 1465 64 2 1596 185 37 680 7 824 14 1591 1596 575 169 173 259 595 8 501 6 42 744 3	1596 575	0	12 13 
37 5 27 1586 1 2 2432 604 4 2 79 182 3110 104 69 133 12 2087 271 7 922 199 68 3	2432	2	6 
35 1181 2 2801 186 103 4 57 1 1918 17 21 1837 6 2876 65 2 1801 67 2357 1794 3170 3128 3	1801	2	17 
48 267 14 33 2 789 2594 58 778 12 29 7 405 330 1008 1 31 2 216 233 45 27 1832 3	330 1008	2	13 14 
44 29 1071 767 2459 351 10 1893 178 4 609 4 12 128 259 754 5 2400 100 757 18 2 926 3	2459 351	0	4 5 
1197 5 2224 2519 336 2249 1 22 824 9 96 487 1 114 863 4 540 847 154 59 6 2 564 3	487	0	11 
1197 5 2224 2519 336 2249 1 22 824 9 96 487 1 114 863 4 540 847 154 59 6 2 564 3	863	0	14 
1197 5 2224 2519 336 2249 1 22 824 9 96 487 1 114 863 4 540 847 154 59 6 2 564 3	540	0	16 
17 697 69 1296 106 2014 5 77 5 181 201 1 110 113 1783 2 1516 4 3161 17 17 369 540 3	1516	1	16 
2 89 24 2468 5 126 20 1 2 325 872 9 107 3033 157 1 4 2 1082 24 370 95 2755 3	1082	2	18 
16 111 1 214 2 508 130 27 413 1 33 3450 1 613 65 16 24 667 346 31 352 20 465 3	667 346	1	17 18 
12 411 61 1032 2403 26 30 582 44 73 591 69 7 54 564 5 624 2 508 5 2 1032 2403 3	1032 2403	1	3 4 21 22 
12 411 61 1032 2403 26 30 582 44 73 591 69 7 54 564 5 624 2 508 5 2 1032 2403 3	1032 2403	1	3 4 21 22 
943 9 2228 53 194 385 26 12 83 2324 2 276 18 2692 169 1723 843 1845 4 1033 938 1150 662 3	943	1	0 
943 9 2228 53 194 385 26 12 83 2324 2 276 18 2692 169 1723 843 1845 4 1033 938 1150 662 3	2324 2 276	1	9 10 11 
2 109 669 163 14 42 2305 330 1516 9 2627 59 18 69 1 37 12 29 67 84 214 2211 660 3	2305 330 1516	2	6 7 8 
2 109 669 163 14 42 2305 330 1516 9 2627 59 18 69 1 37 12 29 67 84 214 2211 660 3	2211	0	21 
951 1 22 1227 9 962 7 2569 20 99 583 354 2023 287 4 99 1682 6 1234 1148 5 700 28 3	287	0	13 
951 1 22 1227 9 962 7 2569 20 99 583 354 2023 287 4 99 1682 6 1234 1148 5 700 28 3	1148	0	19 
254 1 1748 2523 10 2 232 1 4 12 30 8 141 6 50 894 26 42 79 1227 1035 18 69 3	232	0	6 
99 279 372 137 12 43 155 17 443 135 1363 1 37 173 51 7 220 372 789 5 77 450 360 3	789	0	18 
42 266 983 2120 1071 1881 2442 342 2 94 132 6 2027 1 52 17 30 1220 23 2 3304 1660 460 3	266 983 2120	2	1 2 3 
42 266 983 2120 1071 1881 2442 342 2 94 132 6 2027 1 52 17 30 1220 23 2 3304 1660 460 3	3304 1660 460	0	20 21 22 
2 93 2830 12 29 9 14 113 16 271 17 2 473 231 198 9 7 1989 4 1454 10 2 1625 3	473 231 198	2	12 13 14 
12 73 962 3189 22 49 16 24 8 2 365 10 41 357 5 115 1 2023 1 413 1 859 508 3	115	0	15 
17 30 1939 20 473 1620 105 1319 164 1591 20 93 2789 6 1864 1 4 17 30 7 3537 687 3537 3	473 1620 105 1319	1	4 5 6 7 
17 30 1939 20 473 1620 105 1319 164 1591 20 93 2789 6 1864 1 4 17 30 7 3537 687 3537 3	2789 6 1864	2	12 13 14 
169 17 30 992 1476 1 73 12 64 17 38 12 851 2 1767 25 2 545 1 4 17 1273 857 3	1767	1	14 
12 29 82 5 294 20 7 230 547 31 604 4 44 29 1223 69 10 122 1 131 242 2 1660 3	1660	1	22 
2 1227 9 107 2119 1 43 847 1181 186 8 7 3316 226 6 729 525 4 17 1983 1708 91 640 3	1181	0	8 
2 1227 9 107 2119 1 43 847 1181 186 8 7 3316 226 6 729 525 4 17 1983 1708 91 640 3	640	0	22 
12 29 79 1472 14 77 741 1999 14 46 45 1098 8 918 14 22 2357 988 2357 236 2364 99 1337 3	1999	0	7 
12 29 79 1472 14 77 741 1999 14 46 45 1098 8 918 14 22 2357 988 2357 236 2364 99 1337 3	1337	2	22 
17 1273 5 27 7 107 388 1227 1085 12 30 33 348 5 1316 42 2693 1853 351 31 1006 371 805 3	2693 1853 351	2	16 17 18 
17 1273 5 27 7 107 388 1227 1085 12 30 33 348 5 1316 42 2693 1853 351 31 1006 371 805 3	1006 371 805	2	20 21 22 
127 47 112 14 2 2846 9 205 2 2697 4 44 29 5 3130 2 509 283 162 17 43 27 3031 3	2846	2	5 
127 47 112 14 2 2846 9 205 2 2697 4 44 29 5 3130 2 509 283 162 17 43 27 3031 3	2697	1	9 
12 30 499 20 42 810 6 7 2379 1422 3496 1227 344 17 448 68 5 29 17 2738 205 2 2379 1660 3	2379 1660	2	22 23 
113 53 7 260 12 734 203 17 124 4 30 582 14 2 2697 82 1333 4 52 44 1410 7 54 2697 3	2697	2	14 23 
113 53 7 260 12 734 203 17 124 4 30 582 14 2 2697 82 1333 4 52 44 1410 7 54 2697 3	2697	1	14 23 
12 43 2533 3179 751 20 182 1114 1 70 30 7 409 10 109 922 21 1055 16 82 7 2500 1167 3009 3	2500 1167 3009	0	21 22 23 
17 653 1706 39 6 2 68 16 115 17 1 4 16 29 5 274 2787 18 17 5 77 17 5 126 3	115	2	8 
17 653 1706 39 6 2 68 16 115 17 1 4 16 29 5 274 2787 18 17 5 77 17 5 126 3	126	2	23 
12 82 227 599 139 723 4 44 112 17 82 5 27 8 96 352 292 5 27 348 5 271 2 1660 3	1660	2	23 
17 9 52 388 33 5 1440 53 14 4 2 842 2076 14 493 458 20 2 957 1809 991 18 922 21 3	1809 991	0	19 20 
12 597 227 14 82 7 54 1901 1167 2576 4 2512 1138 52 14 35 119 1878 17 58 990 5 62 447 3	1901 1167 2576	1	7 8 9 
12 597 227 14 82 7 54 1901 1167 2576 4 2512 1138 52 14 35 119 1878 17 58 990 5 62 447 3	2512 1138	1	11 12 
2 383 9 542 4 12 46 33 3139 437 1486 1085 10 91 368 71 43 2277 2 802 553 17 882 16 3	383	0	1 
2 383 9 542 4 12 46 33 3139 437 1486 1085 10 91 368 71 43 2277 2 802 553 17 882 16 3	553	2	20 
17 51 219 98 96 115 10 42 2515 1 2516 1 42 803 159 1849 1 4 17 9 962 711 10 1596 3	1596	0	23 
17 51 219 98 96 115 10 42 2515 1 2516 1 42 803 159 1849 1 4 17 9 962 711 10 1596 3	115	0	5 
20 2 2486 919 17 493 20 122 491 351 5 1172 17 28 2443 4 79 3068 210 28 1331 4 330 2324 31 2004 3	491 351	0	8 9 
12 82 5 294 1388 4 587 10 7 1315 1761 127 2 508 136 33 219 20 50 4 903 3024 17 39 3	1315 1761	2	9 10 
2 789 9 2309 23 616 19 5 7 3529 2265 14 9 1340 2372 1 2268 2 789 383 4 1739 2 2032 3	789	2	1 18 
2 789 9 2309 23 616 19 5 7 3529 2265 14 9 1340 2372 1 2268 2 789 383 4 1739 2 2032 3	789 383	2	18 19 
2 789 9 2309 23 616 19 5 7 3529 2265 14 9 1340 2372 1 2268 2 789 383 4 1739 2 2032 3	2032	2	23 
3170 22 9 45 7 220 630 1 12 29 45 1478 2 570 20 2216 31 79 424 1 93 149 1395 1349 3	1395 1349	2	22 23 
12 1045 7 2883 1550 207 8 2688 10 214 20 2 3220 1 37 12 115 2 3064 1142 117 6 2 68 3	3064	0	18 
12 40 217 271 208 508 28 1913 319 254 46 5 80 2163 17 871 4 80 12 30 1557 23 2 229 3	229	2	23 
2 1162 697 53 2 187 728 6 3452 68 26 2 799 922 1 37 1529 872 2341 58 4 726 5 115 3	3452 68	0	8 9 
44 141 5 560 3479 4 591 76 1681 1113 5 101 390 730 190 1341 10 158 71 278 8 2 380 376 3	730 190 1341	2	13 14 15 
951 12 312 22 2801 30 1013 337 1 82 1013 575 1 612 17 118 29 121 943 160 65 17 118 126 3	337	2	7 
951 12 312 22 2801 30 1013 337 1 82 1013 575 1 612 17 118 29 121 943 160 65 17 118 126 3	575	2	11 
951 12 312 22 2801 30 1013 337 1 82 1013 575 1 612 17 118 29 121 943 160 65 17 118 126 3	943 160	0	18 19 
49 16 150 48 148 18 2893 12 1359 177 5 3349 4 1898 1054 2 2486 216 10 48 148 18 2 878 3	878	1	23 
12 82 42 3433 1 1920 1 401 1 1428 371 1 528 4 2361 207 58 4 903 352 1594 342 41 848 3	3433	0	3 
12 82 42 3433 1 1920 1 401 1 1428 371 1 528 4 2361 207 58 4 903 352 1594 342 41 848 3	1920	0	5 
12 82 42 3433 1 1920 1 401 1 1428 371 1 528 4 2361 207 58 4 903 352 1594 342 41 848 3	1428 371	0	9 10 
12 415 5 1145 22 8 2 199 230 385 1 12 83 177 5 345 5 1271 42 196 1003 6 473 231 3	473 231	1	22 23 
12 30 259 172 1857 25 2 79 575 2212 4 169 2278 1 12 490 17 10 1838 14 100 470 87 668 3	575 2212	1	8 9 
12 30 259 172 1857 25 2 79 575 2212 4 169 2278 1 12 490 17 10 1838 14 100 470 87 668 3	470	1	21 
19 65 943 160 435 5 138 385 31 370 1 490 17 5 2 3485 2384 10 1032 15 2030 6 486 13 3	943 160	2	2 3 
17 78 448 20 7 863 17 276 1927 70 9 121 127 12 43 102 41 2005 20 42 223 431 124 105 3	863 17 276 1927	0	5 6 7 8 
1388 9 48 880 8 1140 1451 2705 15 70 544 48 95 2 2801 54 13 110 44 24 8 1240 31 2449 3	1451 2705	2	6 7 
1388 9 48 880 8 1140 1451 2705 15 70 544 48 95 2 2801 54 13 110 44 24 8 1240 31 2449 3	544	2	10 
2 330 30 3501 4 3038 197 68 17 30 530 5 27 166 1 4 2 1384 2326 73 33 126 25 39 3	330	2	1 
2 330 30 3501 4 3038 197 68 17 30 530 5 27 166 1 4 2 1384 2326 73 33 126 25 39 3	1384 2326	2	17 18 
2 943 217 750 7 1000 732 95 50 848 4 342 116 355 1 1441 1309 7 1000 10 48 95 1050 485 3	943	2	1 
2 943 217 750 7 1000 732 95 50 848 4 342 116 355 1 1441 1309 7 1000 10 48 95 1050 485 3	1000	2	5 18 
2 943 217 750 7 1000 732 95 50 848 4 342 116 355 1 1441 1309 7 1000 10 48 95 1050 485 3	1000	2	5 18 
22 9 121 49 16 29 438 2484 124 5 124 4 46 45 29 7 795 5 1000 253 50 6 2 2484 3	1000	0	18 
12 771 2379 73 806 61 744 5 934 41 940 14 93 1560 2 1608 25 1770 4 2642 39 2 2372 675 3	1608	1	15 
16 40 141 88 49 16 150 5 2857 2 1608 15 12 1022 382 49 16 43 5 305 950 4 2330 13 3	1608	1	10 
878 321 8 1117 4 57 24 72 3166 1 3168 31 2466 1661 65 16 1107 517 32 508 9 59 10 1166 3	878	0	0 
2 93 283 14 9 45 542 53 22 2801 9 2 1744 1 44 24 33 1900 25 39 37 12 1018 14 3	1744	2	12 
1080 1 8 489 423 6 22 132 1 2 798 2541 1441 352 1 4 2 508 2786 313 604 20 266 983 3	798 2541	2	10 11 
1080 1 8 489 423 6 22 132 1 2 798 2541 1441 352 1 4 2 508 2786 313 604 20 266 983 3	266 983	2	22 23 
17 9 7 135 48 2927 198 10 1285 739 1 214 2 330 1 4 382 79 210 466 136 18 7 508 3	739	1	9 
17 9 7 135 48 2927 198 10 1285 739 1 214 2 330 1 4 382 79 210 466 136 18 7 508 3	198	0	6 
17 9 7 135 48 2927 198 10 1285 739 1 214 2 330 1 4 382 79 210 466 136 18 7 508 3	214 2 330	1	11 12 13 
113 1412 1962 6 530 15 281 1076 2 1577 8 2639 1770 990 13 1 12 869 58 15 12 83 7 3148 13 3	1577 8 2639 1770	2	9 10 11 12 
2 198 17 493 20 136 33 126 1499 1 52 65 530 5 1276 2 598 20 17 17 433 33 352 25 39 3	198	2	1 
2 1158 30 1 17 2090 58 107 894 1 4 490 125 172 191 5 46 583 210 1 64 1046 42 1244 1797 3	1046 42 1244 1797	2	21 22 23 24 
1838 1 17 21 173 7 107 54 1227 37 8 1570 5 42 738 2374 4 2900 1 42 1162 1560 58 3023 2553 3	1560 58	0	21 22 
2 190 1201 112 47 82 851 5 2538 2 1129 4 30 45 348 5 2901 17 1009 17 82 5 27 61 2719 3	190 1201	2	1 2 
2 545 2300 61 3321 4 157 2 422 14 44 46 45 131 1022 2 1388 769 127 6 2 598 20 61 3519 3	3321	0	4 
2 545 2300 61 3321 4 157 2 422 14 44 46 45 131 1022 2 1388 769 127 6 2 598 20 61 3519 3	3519	2	24 
12 140 2 2336 137 12 43 618 1098 7 439 3299 6 7 853 301 1 4 2 301 40 618 321 14 439 3	2336	0	3 
12 140 2 2336 137 12 43 618 1098 7 439 3299 6 7 853 301 1 4 2 301 40 618 321 14 439 3	301	1	15 19 
12 140 2 2336 137 12 43 618 1098 7 439 3299 6 7 853 301 1 4 2 301 40 618 321 14 439 3	301	0	15 19 
39 12 40 202 92 9 14 17 30 108 116 1004 370 1302 4 52 135 215 337 95 42 3004 6 1863 2824 3	337	0	18 
39 2 210 16 43 46 20 2 3225 104 2905 186 2 508 4 99 739 52 135 2604 1 2553 1 4 1149 3	3225	0	8 
39 2 210 16 43 46 20 2 3225 104 2905 186 2 508 4 99 739 52 135 2604 1 2553 1 4 1149 3	739	0	16 
39 2 210 16 43 46 20 2 3225 104 2905 186 2 508 4 99 739 52 135 2604 1 2553 1 4 1149 3	2905	0	10 
208 283 9 14 113 93 7 534 2 309 1599 578 1711 4 17 3301 66 2522 5 591 17 8 5 1276 17 3	309 1599 578	2	9 10 11 
208 283 9 14 113 93 7 534 2 309 1599 578 1711 4 17 3301 66 2522 5 591 17 8 5 1276 17 3	3301	1	15 
72 1879 1248 1 44 24 59 6 2838 127 2357 123 1472 82 598 20 2 2542 2926 3170 19 3081 1047 6 1032 3	2542 2926	2	17 18 
4 2 129 179 9 14 17 131 493 20 7 122 1717 15 65 44 29 7 759 1719 74 434 177 1 6 339 13 36	1717	0	12 
12 203 17 124 254 4 30 582 2 2697 82 84 1750 1 52 12 30 92 18 2 295 2697 342 106 355 3	2697	2	9 21 
12 203 17 124 254 4 30 582 2 2697 82 84 1750 1 52 12 30 92 18 2 295 2697 342 106 355 3	2697	2	9 21 
2 93 2983 9 7 258 6 2 351 12 29 714 45 126 20 1162 4 3278 9 33 758 2 232 6 17 3	3278	2	17 
2 93 2983 9 7 258 6 2 351 12 29 714 45 126 20 1162 4 3278 9 33 758 2 232 6 17 3	351	2	8 
2 93 2983 9 7 258 6 2 351 12 29 714 45 126 20 1162 4 3278 9 33 758 2 232 6 17 3	232	2	22 
12 119 33 143 7 349 228 1363 5 294 41 1125 278 368 10 1201 275 4 82 5 710 2 61 180 1292 3	1201 275	2	15 16 
12 119 33 143 7 349 228 1363 5 294 41 1125 278 368 10 1201 275 4 82 5 710 2 61 180 1292 3	180 1292	1	23 24 
12 78 1494 3278 5 139 20 17 70 51 739 10 592 1327 1 3028 1 4 2183 15 702 5 1006 371 13 3	3278	1	3 
12 78 1494 3278 5 139 20 17 70 51 739 10 592 1327 1 3028 1 4 2183 15 702 5 1006 371 13 3	739	1	10 
12 78 1494 3278 5 139 20 17 70 51 739 10 592 1327 1 3028 1 4 2183 15 702 5 1006 371 13 3	1006 371	1	22 23 
12 78 1494 3278 5 139 20 17 70 51 739 10 592 1327 1 3028 1 4 2183 15 702 5 1006 371 13 3	592 1327	1	12 13 
12 78 1494 3278 5 139 20 17 70 51 739 10 592 1327 1 3028 1 4 2183 15 702 5 1006 371 13 3	3028	1	15 
12 78 1494 3278 5 139 20 17 70 51 739 10 592 1327 1 3028 1 4 2183 15 702 5 1006 371 13 3	2183	1	18 
2286 1 12 29 887 5 217 810 208 1388 325 15 42 574 132 243 2725 13 2585 3408 162 2 341 562 2633 3	341 562	2	22 23 
52 1 113 845 1750 2 341 562 12 1328 208 138 355 6 42 54 508 1 344 17 3038 22 661 164 903 3	341 562	1	6 7 
2 943 160 78 136 45 274 58 20 2 1005 37 173 12 133 2486 9 135 1169 28 2 721 6 2 1053 3	943 160	2	1 2 
2 473 231 1989 9 1 8 42 1094 1 7 121 125 5 133 53 214 32 2801 11 2092 1 2092 1 2092 3	473 231 1989	0	1 2 3 
78 1 12 1610 7 1248 3155 10 7 230 902 2381 8 2 1299 1264 6 2 789 1 70 9 3228 5 69 3	789	2	18 
2 93 283 12 46 45 636 9 14 2 1356 6 2 789 9 45 183 372 10 76 716 1 156 26 3478 3	1356 6 2 789	2	10 11 12 13 
2 93 283 12 771 22 82 30 2 940 5 611 165 2 3064 20 7 1063 64 42 220 404 3170 1227 136 3	3064	2	14 
2 589 9 7 440 1496 49 16 171 18 7 1709 1 22 43 847 27 2129 20 7 1748 1263 6 408 1519 3	589	2	1 
2 943 160 78 136 45 274 58 20 2 1005 37 173 12 133 2486 9 135 1169 28 2 721 6 2 1053 3	943 160	2	1 2 
169 2 1767 872 9 2302 1 2 1407 186 17 9 698 1171 4 378 7 2395 589 65 214 2 1599 1384 1956 3	1767	0	2 
169 2 1767 872 9 2302 1 2 1407 186 17 9 698 1171 4 378 7 2395 589 65 214 2 1599 1384 1956 3	1407	2	8 
169 2 1767 872 9 2302 1 2 1407 186 17 9 698 1171 4 378 7 2395 589 65 214 2 1599 1384 1956 3	1599 1384 1956	2	22 23 24 
8 588 339 1 12 200 1065 2 341 1571 28 22 54 2486 919 4 2353 17 137 17 2344 19 8 2 2123 3	341 1571	2	8 9 
8 790 1 57 9 419 2020 351 14 40 806 16 5 262 39 2 465 425 390 657 2 89 8 2 629 3	419 2020 351	0	5 6 7 
6 339 1 12 2894 2 79 3026 4 1210 61 2887 24 2867 4 12 131 2084 2 974 234 42 2801 4 428 3	2887	2	11 
39 845 1961 24 245 3377 5 167 16 59 20 437 1 72 676 65 16 1494 2 508 4 80 123 134 1188 3	845 1961	0	1 2 
12 131 203 42 2239 788 50 1 127 6 2 470 14 17 533 1 64 1 3276 1 3265 1 1576 725 4 48 36	470	0	11 
12 131 203 42 2239 788 50 1 127 6 2 470 14 17 533 1 64 1 3276 1 3265 1 1576 725 4 48 36	3276	0	18 
12 131 203 42 2239 788 50 1 127 6 2 470 14 17 533 1 64 1 3276 1 3265 1 1576 725 4 48 36	3265	0	20 
12 131 203 42 2239 788 50 1 127 6 2 470 14 17 533 1 64 1 3276 1 3265 1 1576 725 4 48 36	1576 725	0	22 23 
2818 17 20 41 981 9 7 1456 1572 19 563 53 2980 3116 19 166 5 155 69 1450 19 92 17 21 7 2148 3	3116	0	13 
2 79 3277 598 24 28 7 2760 6 1464 1 2 109 688 163 7 2837 432 6 3388 70 43 2533 2 1516 2310 3	3388	2	19 
2 79 3277 598 24 28 7 2760 6 1464 1 2 109 688 163 7 2837 432 6 3388 70 43 2533 2 1516 2310 3	1516	2	24 
2 2629 2109 131 1613 467 2 2363 789 20 7 2678 15 12 29 851 204 2264 4 2230 13 2782 98 2 1395 1138 3	2363 789	2	7 8 
2 2629 2109 131 1613 467 2 2363 789 20 7 2678 15 12 29 851 204 2264 4 2230 13 2782 98 2 1395 1138 3	1395 1138	2	24 25 
2 2629 2109 131 1613 467 2 2363 789 20 7 2678 15 12 29 851 204 2264 4 2230 13 2782 98 2 1395 1138 3	1613	2	4 
